emp_no,emp_title_id,birth_date,first_name,last_name,sex,hire_date
200005,e0004,12/24/1961,Geoffry,Sherertz,M,7/22/1986
80971,e0003,7/4/1952,Mountaz,Rijckaert,M,7/22/1986
90122,s0001,10/9/1952,Taisook,Halevi,F,7/22/1986
75873,e0003,8/27/1963,Mani,Merro,F,7/22/1986
427175,e0003,1/9/1960,Surveyors,Moehrke,M,7/22/1986
63367,e0003,12/30/1954,Hatim,Bondorf,F,7/22/1986
25001,s0002,3/5/1959,Maris,Schaap,M,7/22/1986
487627,e0002,10/26/1959,Yuichiro,Neimat,F,7/22/1986
474128,s0001,4/2/1962,Narain,Sidou,F,7/22/1986
434984,e0003,2/21/1953,Geraldo,Garnick,F,7/22/1986
60764,e0003,10/13/1955,Taizo,Stamatiou,F,7/22/1986
84865,e0001,9/17/1956,Gennady,Gammage,F,7/23/1986
459677,e0002,2/5/1952,Vugranam,Pagter,M,7/23/1986
426795,s0001,1/7/1965,Huican,Lunn,M,7/23/1986
248599,s0001,7/1/1953,Chinhyun,Luit,M,7/23/1986
12695,e0003,1/9/1957,Lubomir,Crelier,M,7/23/1986
238673,e0003,3/3/1955,Shen,Ressouche,M,7/23/1986
289040,e0003,11/1/1958,Werner,Vidal,M,7/23/1986
465033,s0001,4/20/1954,Yuriy,Yetim,F,7/23/1986
449275,e0002,5/24/1953,Cedric,Matzen,M,7/23/1986
468692,e0003,5/21/1962,Jeong,Spinelli,M,7/23/1986
432693,e0003,6/4/1955,Zhaofang,Matzat,F,7/23/1986
252036,s0001,10/7/1958,Tse,Iwayama,F,7/23/1986
85941,s0001,11/7/1954,Sampalli,Lunt,M,7/23/1986
447489,e0003,11/15/1952,Pranay,Stassinopoulos,M,7/23/1986
207000,e0002,4/22/1956,Feiyu,Chenney,F,7/23/1986
65324,s0001,9/12/1962,Hiroyasu,Serov,M,7/23/1986
62073,s0001,10/21/1963,Elvis,Edelhoff,M,7/23/1986
249280,s0001,12/30/1956,Yaghout,Landherr,F,7/23/1986
201744,s0002,12/28/1963,Constantine,Encarnacion,F,7/23/1986
457134,e0003,1/14/1961,Limsoon,Schaad,M,7/23/1986
271701,s0001,4/5/1958,Shooichi,Poehlman,M,7/23/1986
456415,e0003,12/10/1952,Dinkar,Tagansky,M,7/23/1986
490264,s0001,4/29/1955,Hilary,Meriste,M,7/23/1986
58394,e0003,3/10/1962,Shaw,Auria,F,7/23/1986
465715,s0001,6/13/1960,Satoru,Rouquie,M,7/23/1986
213461,s0001,10/24/1959,Mori,Mapelli,M,7/23/1986
473078,e0004,3/23/1954,Feiyu,Bernatsky,M,7/23/1986
220060,e0004,2/3/1952,Neelam,Slaats,F,7/23/1986
228457,s0001,1/1/1959,Goa,Walston,F,7/23/1986
206252,e0003,2/13/1964,Mohd,Swick,M,7/23/1986
464845,e0003,3/13/1955,Toong,Hooghiemstra,M,7/23/1986
244677,e0003,5/20/1954,Gift,Ruther,M,7/23/1986
283190,s0001,7/26/1959,Sreekrishna,Murtha,F,7/23/1986
228130,e0003,9/25/1953,Eben,Woycyznski,F,7/23/1986
32126,e0003,4/1/1962,Barun,Coors,M,7/23/1986
408620,s0001,12/24/1959,Kwun,Masamoto,M,7/23/1986
60576,e0003,4/3/1961,Atreyi,Aloisi,M,7/23/1986
437628,s0001,5/14/1954,Aloke,Chiola,F,7/23/1986
219843,e0003,9/9/1960,Mariusz,Langford,M,7/23/1986
91014,s0001,1/6/1957,Hironobu,Rossi,M,7/23/1986
275229,e0002,9/10/1952,Berna,Gewali,M,7/23/1986
214256,e0003,9/10/1962,Moty,Penn,M,7/23/1986
465204,e0003,2/27/1956,Ebbe,Schaaf,M,7/23/1986
262645,s0001,5/9/1955,Martins,Ranum,F,7/23/1986
288332,s0001,12/16/1953,Sibyl,Douceur,F,7/23/1986
51691,e0004,7/26/1955,Fumiya,Lagarias,F,7/23/1986
413240,s0002,1/3/1960,Yuguang,Vilarrasa,F,7/23/1986
85921,e0003,7/7/1953,Shin,Puoti,F,7/23/1986
411944,s0001,9/24/1963,Cathie,Frezza,F,7/23/1986
294043,e0003,10/4/1961,Akemi,Pesch,M,7/23/1986
254571,e0002,11/8/1960,Weidon,Radhakrishnan,M,7/23/1986
462309,e0002,7/4/1960,Jessie,Kadhim,M,7/23/1986
263368,e0003,2/9/1961,Claudi,Portugali,M,7/23/1986
39406,e0004,5/8/1955,Giordano,Giaccio,M,7/23/1986
44863,e0003,5/11/1956,Wayne,Rousseau,M,7/23/1986
63264,s0001,12/25/1964,Yonghong,Coney,F,7/23/1986
84630,e0002,1/26/1963,Vincent,Sifakis,F,7/23/1986
492930,s0001,2/16/1958,Berni,Boreale,F,7/23/1986
255936,s0002,8/5/1959,Yishai,Karnin,M,7/23/1986
30669,s0002,6/28/1964,Toshimi,Rosiles,M,7/23/1986
257653,s0001,2/28/1959,Dekang,Docker,M,7/23/1986
292458,s0001,11/28/1955,Akeno,Armand,M,7/23/1986
107767,e0003,7/29/1959,Franziska,Gini,M,7/23/1986
491424,s0001,11/15/1956,Hitomi,Baumann,F,7/23/1986
434188,e0003,3/24/1961,Kristen,Schusler,F,7/23/1986
282512,e0003,1/11/1962,Peer,Ramsey,F,7/23/1986
18213,s0001,7/31/1961,Mabhin,Larfeldt,M,7/23/1986
49107,e0003,2/17/1957,Manton,Jenevein,F,7/23/1986
37659,e0003,2/18/1953,Florina,Armand,F,7/23/1986
293095,e0003,5/6/1959,Shietung,Sankaranarayanan,F,7/23/1986
496299,s0001,5/3/1956,Richard,Luft,M,7/23/1986
97104,e0003,6/1/1954,Chiranjit,Ashish,F,7/23/1986
41342,e0003,10/21/1961,Munenori,Cooman,F,7/23/1986
24873,e0002,3/30/1956,Xinglin,Nooteboom,F,7/23/1986
58592,e0002,1/17/1964,Rasiah,Roisin,M,7/23/1986
229986,s0002,2/22/1961,Serap,Matzat,M,7/23/1986
235800,e0002,8/7/1952,Huan,Belinskaya,M,7/23/1986
253393,e0002,8/6/1962,Pranas,Ghazalie,M,7/23/1986
299333,s0001,7/25/1961,Bouchung,Schaad,M,7/23/1986
66673,e0003,9/9/1962,Huiqun,Nations,M,7/23/1986
278519,e0002,2/1/1955,Akhilish,Reinhart,M,7/23/1986
27106,e0002,12/14/1962,Sampalli,Stenning,F,7/23/1986
24589,s0001,4/26/1963,Saniya,Borstler,F,7/23/1986
30801,s0001,9/16/1958,Mihalis,Peac,F,7/23/1986
36250,e0003,1/12/1958,Augustine,Gomatam,M,7/23/1986
484985,e0003,1/23/1953,Fei,Gide,M,7/23/1986
468814,e0003,2/15/1959,Anyuan,Gluchowski,F,7/23/1986
256798,s0001,11/12/1957,Tooru,Felcyn,F,7/23/1986
285955,s0002,2/21/1962,Paraskevi,Coors,M,7/23/1986
443732,s0001,5/16/1960,Gopalakrishnan,Dredge,F,7/23/1986
17470,e0003,8/11/1953,Genevieve,Lichtner,M,7/23/1986
204383,s0001,10/26/1958,Taiji,Servieres,M,7/23/1986
496419,s0001,2/4/1964,Sigeru,Bolotov,M,7/23/1986
277354,s0001,3/22/1961,Gao,Erdi,F,7/23/1986
491846,s0001,11/26/1964,Basant,Merks,F,7/23/1986
91088,s0001,10/12/1961,Xuedong,Brender,M,7/23/1986
202615,e0003,6/10/1964,Chikara,Papsdorf,M,7/23/1986
235324,e0002,4/18/1956,DAIDA,Lorie,F,7/23/1986
413566,e0003,9/6/1955,Teunis,Massonet,M,7/23/1986
211653,e0003,10/4/1957,Sachar,Talmon,M,7/24/1986
81004,s0002,6/30/1964,Ottavia,Perna,M,7/24/1986
417517,e0003,7/6/1956,Shir,Bashian,M,7/24/1986
281413,s0001,12/14/1952,Kersti,Monarch,F,7/24/1986
474376,e0003,4/1/1952,Jovan,Bage,M,7/24/1986
100775,s0002,4/17/1957,Fumitake,Bierman,M,7/24/1986
436947,e0003,7/7/1960,Mario,Keohane,M,7/24/1986
220046,e0004,7/14/1956,Laurentiu,Koshino,M,7/24/1986
262725,e0003,3/26/1955,Miyeon,Schiettecatte,M,7/24/1986
101086,e0001,2/5/1953,Fumino,Breugel,F,7/24/1986
26924,s0001,5/29/1960,Minghong,Mansanne,F,7/24/1986
246602,s0001,8/18/1962,Samphel,Casley,F,7/24/1986
499442,e0003,10/1/1956,Mara,Garrabrants,F,7/24/1986
276386,e0002,4/16/1957,Paddy,Taneja,M,7/24/1986
79215,s0001,6/4/1957,Guadalupe,Liedekerke,M,7/24/1986
47653,e0003,1/5/1958,Georgi,Sluis,F,7/24/1986
273663,s0001,7/10/1952,Bartek,Ananiadou,M,7/24/1986
91569,e0003,8/19/1962,Moie,Linnainmaa,F,7/24/1986
234563,e0003,8/23/1959,DeForest,Brobst,M,7/24/1986
434778,e0002,2/27/1958,Luise,Botman,M,7/24/1986
254018,s0002,10/18/1958,Premsyl,Deville,F,7/24/1986
242494,s0002,1/9/1954,Nevio,Alpin,M,7/24/1986
52464,e0003,10/19/1956,Dietrich,Walstra,F,7/24/1986
298735,s0001,2/2/1952,Mamdouh,Gischer,M,7/24/1986
58501,e0003,12/19/1959,Zhenhua,Hasenauer,M,7/24/1986
104103,s0001,7/17/1958,Menkae,Eugenio,M,7/24/1986
242773,e0002,10/7/1959,Dante,Narwekar,M,7/24/1986
216361,s0001,11/9/1957,Akeel,Feldhoffer,F,7/24/1986
74916,e0003,2/10/1964,Nevin,Kawashima,F,7/24/1986
230939,s0001,7/12/1953,Peternela,Matzen,F,7/24/1986
14314,s0001,1/9/1958,Baziley,Fujisaki,F,7/24/1986
445898,e0003,7/12/1957,Jaewoo,Birrer,M,7/24/1986
461604,e0003,4/21/1957,Temple,Rodier,M,7/24/1986
421484,e0003,11/8/1954,Poornachandra,Masaki,M,7/24/1986
232032,e0003,4/28/1963,Alain,Alameldin,M,7/24/1986
280918,s0001,6/17/1952,Aamod,Codenie,F,7/24/1986
411671,e0003,6/10/1960,Pranjal,Axelband,F,7/24/1986
291580,e0003,3/12/1952,Nidapan,Gniady,M,7/24/1986
292004,e0003,8/3/1960,Angel,Hockney,M,7/24/1986
100603,e0002,10/10/1961,Douadi,Emmart,M,7/24/1986
416214,s0002,12/14/1963,Shooichi,Debuse,M,7/24/1986
462764,s0001,1/10/1960,Radhakrishnan,Babb,M,7/24/1986
482823,e0004,6/19/1953,Henk,Sidhu,M,7/24/1986
28482,s0001,1/13/1958,Dietrich,Papastamatiou,F,7/24/1986
44106,e0003,2/12/1964,Abdelwaheb,England,M,7/24/1986
220184,s0001,7/26/1955,Mahendra,Emiris,F,7/24/1986
431272,e0001,9/3/1952,Rasiah,Vesel,M,7/24/1986
251975,s0001,9/10/1959,Danai,Schwabacher,M,7/24/1986
36040,s0002,7/3/1958,Amalendu,Siprelle,F,7/24/1986
269702,e0003,9/12/1964,Pranay,Compeau,M,7/24/1986
219697,s0001,6/20/1964,Hugo,Erman,F,7/24/1986
95966,e0002,2/17/1957,Gennadi,Kroon,M,7/24/1986
252485,e0003,8/26/1963,Ute,Spinelli,M,7/24/1986
409795,e0003,5/9/1954,Gift,Callaway,M,7/24/1986
63360,s0001,6/1/1960,Georgy,Ghazalie,M,7/24/1986
258083,s0001,5/8/1956,Dulce,Lueh,M,7/24/1986
297467,e0003,7/3/1959,Ishfaq,Zyda,M,7/24/1986
408910,s0001,3/25/1957,Demin,Nitta,F,7/24/1986
100882,s0001,8/30/1963,Hugh,Silva,F,7/24/1986
419695,s0001,9/19/1959,Bartek,Cullers,F,7/24/1986
417084,s0001,3/6/1964,Vishwani,Rusterholz,F,7/24/1986
264558,s0001,3/7/1959,Narain,Fordan,F,7/24/1986
407240,s0001,11/21/1953,Khue,Bach,F,7/24/1986
298131,s0001,12/28/1958,Shen,Vecchi,M,7/24/1986
267920,e0003,8/21/1961,Sivanarayana,Shokrollahi,M,7/24/1986
30012,e0003,6/9/1957,Lokesh,Melski,F,7/24/1986
474287,s0001,9/19/1960,Gad,Polajnar,F,7/24/1986
276520,s0002,10/6/1961,Nevin,Bernatsky,M,7/24/1986
478405,e0002,7/16/1962,Hitofumi,Speek,M,7/24/1986
42183,e0003,11/7/1958,Uma,Mitsuhashi,F,7/24/1986
23303,s0001,9/22/1956,Zengping,Demke,M,7/24/1986
407504,s0001,9/5/1955,Shigehiro,Levasseur,M,7/24/1986
412213,e0003,3/19/1963,Taiji,Gide,M,7/24/1986
75974,e0003,6/26/1960,Kristine,Schaaf,M,7/24/1986
405567,e0002,1/20/1964,Xiaoqiu,Talmon,F,7/24/1986
42071,s0002,10/14/1961,Akemi,Felder,M,7/24/1986
487639,e0002,1/27/1957,Jianhao,Leuchs,M,7/24/1986
12654,e0003,2/25/1961,Zhaofang,Tagansky,F,7/24/1986
86282,s0001,5/23/1954,Martien,Baak,M,7/24/1986
494651,s0001,10/12/1958,Christfried,Schwabacher,M,7/24/1986
417929,s0001,12/4/1959,Eric,Binding,M,7/24/1986
248755,e0004,3/18/1954,Kyoichi,Ranka,F,7/24/1986
279614,s0001,8/8/1960,Katsuyuki,Herber,M,7/24/1986
483856,e0003,3/28/1962,Radhika,Luiz,F,7/24/1986
487452,s0001,7/18/1956,Faiza,Muniz,F,7/24/1986
469791,e0002,9/9/1959,Aksel,Horswill,M,7/24/1986
473901,e0002,11/19/1960,Gro,Lindqvist,F,7/24/1986
101153,s0001,10/5/1952,Manohar,Gill,M,7/24/1986
475398,e0003,12/17/1959,Valdiodio,Auyong,M,7/24/1986
209969,e0003,3/3/1957,Giao,Buchter,F,7/24/1986
408212,e0002,12/17/1955,Tomofumi,Potthoff,F,7/24/1986
276062,e0004,7/10/1962,Genta,Constantine,M,7/24/1986
43229,s0001,10/31/1954,Uzi,Broomell,F,7/24/1986
55620,s0001,3/8/1960,Larisa,Christianini,M,7/24/1986
233848,e0003,11/7/1962,Sungwon,Slutz,F,7/24/1986
208509,s0002,9/3/1961,Teunis,Morris,F,7/25/1986
15706,s0001,5/26/1959,Gad,Koshiba,M,7/25/1986
24703,s0001,2/1/1964,Richard,Vecchio,M,7/25/1986
89388,e0003,4/26/1955,Divier,Hasenauer,F,7/25/1986
90285,s0001,5/13/1958,Gretta,Kaltofen,F,7/25/1986
236758,e0004,12/15/1959,Wilmer,Slobodova,M,7/25/1986
242749,e0003,3/4/1954,Tetsurou,Chandrasekhar,M,7/25/1986
424259,e0003,12/19/1954,Seongbin,Bennis,M,7/25/1986
46437,s0002,9/17/1957,Yongqiao,Hennings,M,7/25/1986
72920,s0001,3/23/1953,Dekang,Radivojevic,M,7/25/1986
446554,e0002,12/30/1955,Utpal,Litvinov,M,7/25/1986
498599,e0003,11/18/1957,Marc,Awdeh,M,7/25/1986
90063,e0003,11/22/1959,Ortrun,Tsunoo,F,7/25/1986
463130,e0003,5/13/1961,Saniya,Ruther,F,7/25/1986
55962,e0003,10/19/1960,Mohit,Pleszkun,M,7/25/1986
87668,e0003,6/3/1962,TRUE,Sankaranarayanan,M,7/25/1986
472497,e0003,5/10/1958,Sajjan,Plessier,F,7/25/1986
202542,s0001,7/24/1954,Valeri,Hiraishi,M,7/25/1986
237995,e0003,3/16/1955,Irene,Rassart,M,7/25/1986
16376,e0003,1/21/1964,Mamdouh,Smailagic,F,7/25/1986
298838,e0002,10/14/1961,Alair,Olano,M,7/25/1986
227719,e0002,7/29/1962,Divine,Speel,M,7/25/1986
293937,e0003,9/3/1962,Alois,Huttel,M,7/25/1986
427792,e0003,5/16/1964,Huiqun,Acton,F,7/25/1986
214065,s0001,1/19/1961,Valdiodio,Mandell,M,7/25/1986
68044,e0003,3/24/1962,Yahiko,Aloia,M,7/25/1986
74116,e0003,2/9/1955,Adit,Couchot,M,7/25/1986
432318,e0003,6/21/1955,Khedija,Krohm,M,7/25/1986
219848,s0001,3/27/1960,Thodoros,Rosch,M,7/25/1986
261042,s0001,8/24/1958,Takahira,Fiebach,M,7/25/1986
421275,s0001,7/28/1953,Gaurav,Bressoud,F,7/25/1986
233126,e0003,12/2/1953,Geoff,Kranzdorf,M,7/25/1986
97045,s0001,3/26/1955,Hyuncheol,Isaak,F,7/25/1986
19071,s0001,8/11/1959,Leah,Gruenwald,M,7/25/1986
486260,e0004,7/16/1956,Goa,Ponthieu,M,7/25/1986
437609,s0001,4/9/1958,Sedat,Hopewell,M,7/25/1986
495705,e0003,2/16/1957,Tiina,Alpay,F,7/25/1986
30551,s0001,2/10/1963,Souichi,Breugel,M,7/25/1986
28032,s0002,3/1/1960,Ioana,Gente,F,7/25/1986
452590,s0001,12/30/1959,Weiru,Nilsson,F,7/25/1986
420277,e0003,10/26/1957,Jaewon,Teitelbaum,M,7/25/1986
219669,s0002,10/8/1958,Ziyad,Hiraishi,F,7/25/1986
454582,e0003,2/22/1961,Rafael,Greenaway,M,7/25/1986
421856,e0003,4/15/1953,Mona,Suomi,F,7/25/1986
271923,s0002,1/30/1962,Tiina,Servi,M,7/25/1986
460573,e0003,1/5/1964,Eirik,Yeung,M,7/25/1986
46548,e0003,12/11/1954,Uno,Schlenzig,M,7/25/1986
92989,e0002,12/19/1959,Tooru,Gimbel,F,7/25/1986
225881,s0001,6/11/1958,Gianluca,Parfitt,M,7/25/1986
404302,s0001,8/22/1953,Miomir,Baar,F,7/25/1986
55360,e0003,1/16/1964,Aemilian,Mitzlaff,M,7/25/1986
25965,s0001,5/24/1959,Sumant,Lung,M,7/25/1986
426934,e0004,6/23/1955,Yannik,Papsdorf,F,7/25/1986
219328,e0003,11/30/1957,Gro,Arlazarov,F,7/25/1986
272584,s0001,8/5/1960,Lobel,Impagliazzo,M,7/25/1986
420700,e0003,6/20/1964,Koldo,Olano,F,7/25/1986
400810,s0001,2/11/1957,Renny,Chimia,F,7/25/1986
81953,e0003,6/4/1964,Leandro,Blokdijk,F,7/25/1986
480479,e0004,11/12/1957,Zsolt,Kobuchi,M,7/25/1986
31366,s0001,7/30/1962,Giri,Mitzlaff,F,7/25/1986
17280,e0003,7/3/1954,Xuejia,Merle,F,7/25/1986
468311,s0001,8/13/1960,Sanjiv,Zeleznik,M,7/25/1986
285715,s0001,9/2/1958,Sadun,Babu,M,7/25/1986
57806,s0001,11/9/1963,Gianluca,Bresenham,M,7/25/1986
248027,e0004,12/7/1957,Margo,Acton,F,7/25/1986
442142,e0003,8/2/1957,Shmuel,Stanger,F,7/25/1986
227697,e0003,5/8/1956,Keung,Kulisch,M,7/25/1986
472669,s0002,11/7/1956,Kellyn,Lemarechal,F,7/25/1986
239873,e0003,6/4/1953,Mohd,Baaz,M,7/25/1986
270011,e0003,6/17/1964,Maris,Koshino,M,7/25/1986
493230,e0003,9/14/1954,Branimir,Picel,F,7/25/1986
25811,e0003,9/14/1953,Fen,Ranze,F,7/25/1986
10847,s0001,3/4/1952,Theirry,Danley,M,7/25/1986
440369,e0004,3/22/1960,Parto,Angot,F,7/25/1986
77786,s0001,7/13/1952,Munehiro,Vieth,M,7/25/1986
12512,e0002,1/3/1960,Zissis,Remmele,F,7/25/1986
40606,e0003,5/28/1964,Janche,Ranta,M,7/25/1986
237555,s0001,4/4/1958,Uzi,Delgrande,M,7/25/1986
461891,e0004,12/21/1955,Ranan,Stranks,M,7/25/1986
41164,e0003,8/4/1963,Anyuan,Tibblin,M,7/25/1986
426335,e0004,1/20/1958,Along,Vidal,M,7/25/1986
232055,s0001,5/14/1958,Ute,Morris,M,7/25/1986
42512,e0003,9/15/1957,Moheb,Munro,F,7/25/1986
252276,e0003,5/14/1964,Arun,Impagliazzo,M,7/25/1986
18267,s0001,1/5/1956,Atreye,Kabayashi,F,7/25/1986
51713,e0004,3/9/1961,Mamdouh,Penz,F,7/25/1986
11090,e0002,7/10/1959,Ebbe,Hasenauer,M,7/25/1986
58612,e0002,9/14/1952,Divine,Junet,F,7/25/1986
401366,e0003,7/6/1959,Luise,Matzat,M,7/25/1986
246225,e0001,8/25/1952,Reuven,Birjandi,M,7/25/1986
54528,e0003,1/27/1955,Tomoyuki,Narwekar,M,7/25/1986
50753,e0003,6/13/1964,Arvind,Herber,M,7/25/1986
475834,e0004,3/3/1956,Constantine,Gien,M,7/25/1986
58826,e0003,8/16/1952,Emdad,Peral,F,7/25/1986
475216,s0001,11/28/1961,Zeljko,Cannata,M,7/26/1986
270084,s0001,1/11/1965,Ulises,Frolund,M,7/26/1986
251104,e0003,2/20/1958,Jouko,Nourani,M,7/26/1986
492297,e0003,2/17/1953,Niteen,Ciolek,F,7/26/1986
254814,e0003,7/1/1952,Tsz,Worfolk,M,7/26/1986
200913,s0001,8/10/1963,Xinyu,Birnbaum,F,7/26/1986
57788,e0002,5/30/1958,Kristof,Conde,M,7/26/1986
11995,s0001,1/30/1962,Lenore,Comyn,M,7/26/1986
409501,e0003,11/15/1963,Ung,Usery,M,7/26/1986
213185,s0001,9/8/1964,Guenter,Yoshizawa,F,7/26/1986
236030,e0001,6/25/1952,Rosli,Varley,M,7/26/1986
230059,s0001,1/8/1958,Zijian,Narlikar,F,7/26/1986
95125,e0003,5/1/1962,Lucien,Jiang,F,7/26/1986
13501,s0001,11/8/1957,Caolyn,Peek,F,7/26/1986
64534,e0003,1/13/1957,Ayakannu,Danlos,M,7/26/1986
468378,s0001,2/24/1958,Mrinalini,Passafiume,M,7/26/1986
61072,e0003,2/21/1961,Kiyotoshi,Cools,M,7/26/1986
448357,e0003,8/20/1953,Parviz,Munch,M,7/26/1986
480645,e0003,8/24/1962,Paloma,Luon,F,7/26/1986
85820,e0004,11/22/1958,Jiafu,Shanbhogue,F,7/26/1986
215156,e0002,10/26/1953,Kensei,Conti,M,7/26/1986
475686,s0001,10/28/1953,Elrique,Reeken,M,7/26/1986
409210,s0001,3/22/1954,Satoru,Pouyioutas,M,7/26/1986
81050,e0003,3/19/1953,Moti,Sridhar,F,7/26/1986
226075,e0003,9/25/1962,Achilleas,Swen,F,7/26/1986
240445,e0004,9/9/1956,Henk,Kusakari,M,7/26/1986
28884,e0003,7/25/1959,TRUE,Rousseau,M,7/26/1986
204745,e0003,7/30/1955,Oscar,Masaki,F,7/26/1986
449664,e0003,3/10/1953,Toshimitsu,Wielonsky,M,7/26/1986
405802,s0001,4/14/1957,Syozo,Peck,M,7/26/1986
226715,e0003,4/28/1954,Paloma,Sullins,M,7/26/1986
60147,e0004,8/22/1955,Boaz,Herbst,F,7/26/1986
216787,s0001,3/8/1959,Basem,Vernadat,M,7/26/1986
461248,s0001,10/22/1960,Pranas,Azuma,M,7/26/1986
29872,s0001,11/15/1956,Naftaly,Eppinger,M,7/26/1986
449750,s0001,3/23/1964,Somnath,Yavatkar,M,7/26/1986
42520,e0003,6/25/1952,Frazer,Wiegley,F,7/26/1986
74056,e0002,4/16/1952,Fumitake,Ishibashi,M,7/26/1986
424678,e0003,6/28/1958,Makato,Spinelli,M,7/26/1986
98680,e0004,9/15/1952,Serge,Tchuente,F,7/26/1986
494634,e0003,2/19/1954,Garnet,Coombs,M,7/26/1986
50218,s0001,7/28/1954,Boguslaw,Baer,M,7/26/1986
488164,s0001,11/19/1952,Kaijung,Bahk,M,7/26/1986
46774,s0002,3/4/1963,Sedat,Zschoche,M,7/26/1986
34945,e0003,10/5/1959,Khosrow,Xiaoshan,M,7/26/1986
84695,s0001,7/12/1962,Yuchang,Kohling,F,7/26/1986
248475,e0003,1/19/1955,Masoud,Wursthorn,M,7/26/1986
206930,e0003,5/2/1958,Barun,Schaaf,M,7/26/1986
475981,e0002,1/23/1957,Phule,Wilfing,F,7/26/1986
255955,e0003,4/17/1960,Berry,Coney,F,7/26/1986
226964,s0001,9/9/1958,Lakshmi,Shrader,F,7/26/1986
222226,s0001,5/13/1964,Erzsebet,Limongiello,M,7/26/1986
80543,e0002,6/24/1964,Nigel,Marshall,F,7/26/1986
485202,s0001,1/7/1957,Mabo,Dechter,F,7/26/1986
210895,e0002,4/14/1963,Guadalupe,Steinauer,M,7/26/1986
55182,e0003,11/24/1957,Duri,Denos,M,7/26/1986
486475,s0002,6/20/1956,Naftaly,Perng,M,7/26/1986
201887,e0002,7/5/1953,Wuxu,Chenney,M,7/26/1986
279594,s0001,11/13/1953,Alexius,Ponthieu,M,7/26/1986
275633,e0002,11/14/1957,Katsuo,Birnbaum,M,7/26/1986
222057,s0002,9/10/1963,Toshimo,Openshaw,F,7/26/1986
298484,s0001,1/22/1961,Reuven,Aloisi,M,7/26/1986
404977,e0003,10/27/1956,Ennio,Bharadwaj,M,7/26/1986
77700,e0004,1/31/1960,Lidong,Akaboshi,M,7/26/1986
480584,e0003,9/13/1954,Bernardo,Lichtman,M,7/26/1986
212626,e0003,7/8/1957,Ravishankar,Mersereau,F,7/26/1986
428751,s0002,11/8/1962,Udaiprakash,Falck,M,7/26/1986
81289,e0003,11/6/1956,Zhilian,Pardalos,M,7/26/1986
77317,e0003,11/25/1960,Rosine,Schmiedel,F,7/26/1986
109294,e0003,6/26/1954,Udi,Savasere,M,7/26/1986
258457,s0001,5/16/1953,TRUE,Gihr,M,7/26/1986
482518,e0002,12/10/1960,Hidde,Budinsky,M,7/26/1986
244658,e0002,12/30/1957,Udi,Suwa,F,7/26/1986
498704,s0001,5/9/1958,Odinaldo,Gire,M,7/26/1986
226792,e0003,2/14/1952,Siamak,Shackel,F,7/26/1986
296479,e0002,2/18/1954,Henk,Gulik,M,7/26/1986
433406,e0004,10/8/1953,Mansur,Kulisch,M,7/26/1986
261374,e0003,8/22/1952,Arumugam,Antonisse,M,7/26/1986
24133,s0002,9/1/1952,Prodip,Ramalingam,F,7/26/1986
464314,e0004,5/20/1959,Honglan,Jansch,M,7/26/1986
445996,s0001,10/30/1963,Christophe,Biran,M,7/26/1986
72768,e0002,4/11/1955,Sajjad,Kolvik,M,7/26/1986
447977,e0003,2/6/1960,Radhia,Serov,F,7/26/1986
459563,e0003,6/11/1960,Martien,Papastamatiou,F,7/26/1986
101425,e0003,5/23/1953,Lalit,Speel,F,7/26/1986
29517,s0001,1/11/1956,Satosi,Lenart,F,7/26/1986
49469,e0003,2/12/1960,Shin,Cannata,M,7/26/1986
450940,s0002,4/20/1959,Chiradeep,Pietrzykowski,F,7/26/1986
67661,s0001,11/16/1960,Sandeepan,Copas,M,7/26/1986
421994,e0003,3/4/1955,Lubomir,Cyre,M,7/26/1986
239933,e0003,8/31/1963,Subhankar,Kaelbling,M,7/26/1986
423839,s0001,4/24/1962,Rasikan,Hinsberger,F,7/26/1986
449631,e0003,11/15/1963,Berni,Candan,F,7/26/1986
76598,e0002,1/24/1965,Keung,Ferriere,M,7/26/1986
423050,s0001,5/19/1952,Jianwen,Schueller,M,7/26/1986
407385,e0002,4/9/1952,Fumitaka,Silva,M,7/26/1986
230412,e0003,2/13/1955,Subhrajyoti,Mikschl,M,7/26/1986
42993,s0001,10/7/1959,Shuky,Gire,M,7/26/1986
479611,s0001,7/5/1962,Adam,Tetzlaff,M,7/26/1986
253794,s0002,8/5/1960,Toshiko,Tibblin,F,7/26/1986
277081,e0003,9/19/1957,Mooi,Lamma,M,7/26/1986
95985,e0003,9/3/1953,Subbu,Orsini,F,7/26/1986
484972,e0002,9/22/1954,Naraig,Barbanera,F,7/26/1986
434418,s0001,5/8/1963,Magdalena,Khalil,M,7/27/1986
448956,e0003,11/18/1960,Bangqing,Kolinko,M,7/27/1986
237704,e0002,4/7/1963,Vivian,Raoux,M,7/27/1986
206151,e0002,11/10/1953,Visit,Binding,M,7/27/1986
481566,s0001,6/2/1957,Moie,Gire,M,7/27/1986
49509,e0002,7/5/1953,Roselyn,Samarati,M,7/27/1986
249722,e0003,1/31/1960,Sverrir,Bondorf,M,7/27/1986
285804,e0003,7/20/1961,Zhiguo,Falster,M,7/27/1986
210791,e0003,6/14/1964,Mooi,Schreiter,M,7/27/1986
87358,e0003,8/18/1953,Ipke,Sridhar,M,7/27/1986
477679,s0001,8/17/1953,Chenye,Bach,M,7/27/1986
